PRIME_NUMBER	BITS	SELF(prob)	GMP([0:no][1:probably][2:yes])	SELF(ms)	GMP(ms)	DIFFERENCE(ms)	test passed	test run
705880456949023524067528526299515905166342782721950470278129727169342084901394418515507866100138058783427254611184844255558832261224048716941504695007924948179651665552222109554143941	608	0.937500	0	1	0	1	0	3
735402450149175617023706470863436782818795712732113423177176573334424132008791515682691683024213880728077080114245671136909598765333050197694850295146936892148749187374474278230146867	608	0.937500	0	1	0	1	0	3
747178790798135926925057320424702764978662676174696758596847633017577086615111196494774646580065495322731212648025656045802014715134490403848670598044862171392209880085391077117541137	608	1.000000	0	3	0	3	0	28


908147091729919286444670637896743301650395323477801325122677471740053901956512926345940172368987502047902146708718954850240565383811339191416168724153408323324018991357802005032882929	608	0.937500	0	1	0	1	0	3
621691686044002779635008232645113128475170658737323457090454924730946532792349152939630184673693351247343948761936438740986667320355311981102188400218216073615959488218437968523837431	608	0.937500	0	1	0	1	0	3
573837525100186592121637942024299713931368232512668976758543107036633337143222452016981718034760534814541661192784034042435682505789083992121498643495434690655361889472814719484374559	608	0.937500	0	0	0	0	0	3
1059820225444907564399871566718643698016232019517977909832043593317378171827960900556622565907818833391692872297656252036615387012922871170076711463200660729520872768872994249159447629	608	0.937500	0	1	0	1	0	3
680226177901289757119780032477382707575111694804491910291559648239036733112136149308250295408650323521776123463422019481779087109749733981575258175646854129755546117163005240149057869	608	0.984375	0	1	0	1	0	4
905892238557460189592183915886394406545933490663131884386417321566538883616495797151792630521797586915684545783621131750999080404346221482894834115999266590560840079438732301726229627	608	0.984375	0	1	0	1	0	4
812783898153395952585596706769967462029481921832018546361425126443361107752346901735577330933883308802001288345629827178411227250433605083906636769580585415990779506597973504433899939	608	0.984375	0	1	0	1	0	4
683076761709306778164751658677973316915938379075646910230840846368545885985788616296828654622668554967899585348738874730094587874376296130871921318862218380223567209066392005378515257	608	0.984375	0	0	0	0	0	4
1022793920586271625905203705737025459914013940821363794606551878343846568904128750455233798806503192507261167081905404233267560991428814795456005522909091005376234673543294247547842873	608	0.984375	0	1	0	1	0	4
1030545809212918217074465959874867159436591692348326103799682589019184937193911951908310061207754974513481699837876669209652587248073458464590558380012138156732199060333050880595927123	608	0.996094	0	1	0	1	0	5
1009924716036752105077257818695956959663061280082654314794451822781686223507361912281988954415055848259439981255214296658980137331069657206773329536878895833443560849357622346781813329	608	1.000000	0	4	0	4	0	30


850651755103622930949874912470663895217252162440989017804158373043160463098319238212064827946407763392541354289890739533567413152803262910266028344953936174513924702319934753949715187	608	0.996094	0	1	0	1	0	5
989947016245269997744061449123084209724020177661102975835596436005716314122594438659345814764540292184308719096546674600494671175942701433983412583514662706718391788817927620701871179	608	0.996094	0	1	0	1	0	5
972192919905935507393485068426228543054862600344600604825217897844063530519425425382953382738464760392557840892129180759502244410074493080930927435674478737558104306587219707473319587	608	0.996094	0	1	0	1	0	5
1053982536568715526097358530140143015860541534053615046300971726147228949149019674857127251698615226278235240032263327699424974793123896385617815329668817745409357761542430235452083797	608	0.996094	0	0	1	-1	0	5
1016316599632743751194535412352812869227610732557030158830041184901005840829299786237464717870780884790634437796543753752306954561686401357352898461249415165996980614406239995589562045	608	0.996094	0	0	0	0	0	5
704785626800200167767255519612872850003771354098269032818977626689315157743384414692567888393762736437931966908326301440864364521437731937358579235361026079772037895104474284924243351	608	0.996094	0	1	0	1	0	5
721115207700653782010407911122770851309695191835344040960889847575142641957203440003461739388215406548464885619190335840638675479241535064089006111214498396726235997546127435306163747	608	0.996094	0	1	0	1	0	5
901100408072867795722989983861189701383626591043351504618695159694168182830175450850539308699381028885755052558960011601193939682602822919253448100745427339133958843030557019260018939	608	0.999023	0	1	0	1	0	6
672561145928611260079568488432591786537981733474874978450263660306572336364307022210031871313995963907627963751216620507093161458841186615249489959031747633354918221761136575494242637	608	0.999023	0	1	0	1	0	6
989044995174254036715672905908628157242177475808659376394309135534271748232459196815284086865514489801769721393040327921336319000110114617169443215788231850690659565239288612323781201	608	0.999023	0	1	0	1	0	6
16825526656420557822415711193771351510737105158504282763754260489231028838287067458108639302474237352440308283773073664108490596212269905440501663941490486667077315635641966297162896853427280918641301291	672	0.750000	0	1	0	1	0	2
14099810873556734355152713128909770431899741847283550723475879991041259959300090483804393155761769411619500993547770074108117460158046401196188586958402262335701305566991830360524192132848611482173763365	672	0.750000	0	0	0	0	0	2
17843793704606323919222452191960209827599643456905069100474699061525643072652272464022587491408541821948016913358182217598892854241377996111537248191702947757327640671759060796702638769629361848749245523	672	0.750000	0	1	0	1	0	2
17498684618322726086834507190884663437888186145778762549559824178355998479914169065426183508863355492128157805140417995311115323624240231881318943408732628477826038596109938798233984026178062794751974471	672	0.750000	0	1	0	1	0	2
13811250267975009482927076715614949955039390046530347381508328095540377513536831326034943901751305422885309357654202555537675474711285821275827225560445003307684087232885353761959455600050029634156227433	672	0.750000	0	0	0	0	0	2
16620261718380178168192251624165470954228998514896904786389320872183537395355811405659561818644625594470756906469621343854875321534272486376796691575797384542630231933728464407216422907429610273694586261	672	0.750000	0	1	0	1	0	2
11750730815018539039134308881520476721597372253650858545429269019727947817197691247160825664906146176110893093261033695612917351095258736082129666599837936269791793883702397233479822188701597787007297441	672	0.750000	0	1	0	1	0	2
16813982385105710743026803129028430879960529732093623621602519799830899831577997166219584479183453233261166276890283813130783705068700428233654443843004899316749477221819607043999083595783976298260364575	672	0.937500	0	1	0	1	0	3
17103356375651554481462117157382639284690858908943910567950420424396651583297312668377103058159259703066629075454782888026266398694607278131025156490372375792912432380540184715234560246961862650312070023	672	0.937500	0	0	0	0	0	3
15686826367123754351311937480191988304043016009744859283267283658401040050240636851713110121376750966620834240111107243612780453286559871126566648251185733791135319296429290904093383019812143785196060607	672	1.000000	0	5	0	5	0	28


18273161547774101659827518677673102912362785476273759783734220159733791317945959608750415066816350961331102140614136171205485021508297418069980461290509516793583745795081371011686087946271932101965631531	672	0.937500	0	1	0	1	0	3
13549352772336222940569431419202474839954728099133076734776482235987924521424694382805742292893480230465988002366098146815213643427378777928518246655682718114762598309003817164898020512291523670942692495	672	0.937500	0	1	0	1	0	3
18949152438977897823354818588080481750243918839118114347069633215106325583810602509758826160486546620093065977405329689863666755609807100755239161517260589950835700371258716134851367251637824490576432423	672	0.937500	0	1	0	1	0	3
16775581040049995018920290233781492963045022592117131180436951167904433030605749663448737309759400765483528048774383573561491421801372853586276836108612708783878847297194255751587374392604129053527426831	672	0.937500	0	0	1	-1	0	3
13677088367014807016890739605974870711973376199508737475171575978185022112529989864618469749764450968507944895471501586507920971636692267747352162580295159938485429460814233595103721622021016807716428105	672	0.984375	0	1	0	1	0	4
11635315728232436336625176606679634027928615188555240235534674557925336702188112857760710364635819436238354390536368554729982284134284151982907701201249073830243287441525335524816551263127447060124814303	672	0.984375	0	1	0	1	0	4
13503414709014964266999935579243756712151369347416903324883291370307654178882195328612443018388252352294804295679776894213624816504218592288218852319348270238583947733273426705589191467345765515039340423	672	0.984375	0	1	0	1	0	4
18209057297815497510430422844192699667429148937158692929626080609318719762985886019924101010979922559201751273620191049835060910805558181203972275390910948802869582320874116071909596256723198029254131689	672	0.984375	0	1	0	1	0	4
9884042775231420647013710963319789284712363185731038771299180731179876378005914308331309437172554028879595859604447574102852951863038563071267404075529361653975255177989276712244470069982047929719851389	672	0.984375	0	1	0	1	0	4
18083156359818123686095607909234485284531381079581503973999118165265164939821492883910547485970480249629946575231506236474881094196136238920196958322878345311354094670675805995563095284601368792722543131	672	0.996094	0	1	0	1	0	5
9852517821036039819732663742904114434410024471932951383462276667753742164117754055200065793759779438915750837717478668991095670712696513047827309636239286568216194453694676958690356160232933818202490035	672	1.000000	0	5	0	5	0	30


14149319351740146477805307351608884636286010211603038141276392485403509229064605486555807116780876827030407767568327442959065818166862125631785067078738186743968379518187011213754312465886105112854988817	672	0.996094	0	1	0	1	0	5
12948035799839253244309821190908184438437044720930120238733114229743439338381927978142190755696902577195808364734239201406361780055762567953236979794141906770603112429900020109929735399655513441743933225	672	0.996094	0	1	0	1	0	5
17062177966510258712149241121292859743536736770666029272726435435058566147115722635934311522774335855850947359961919998203857684779549893751438050255869679189719350510796403562969699320077199549481625337	672	0.996094	0	1	1	0	0	5
11181019491118523272747373125661001185963733000138145685509620545133691586969327685903827164383759709978454239763101521508829184073538776923485699666946369000561057490778149759194294767152184025047841151	672	0.996094	0	1	0	1	0	5
16734712202954046931198289078147498551442346010440151551480916435660357271561439538524980322021280168294139140524157782475169222488114606541334580482391496337173578067229565164539957841649152888949704183	672	0.996094	0	1	0	1	0	5
13922988243282062019480318669301921758857277780632384740845127104581209679003289224616207196267031345403461757579093892466432999951622480093893494558258666017484086302653582076676131433804136656710604543	672	0.996094	0	1	0	1	0	5
12460134461028460605628955941172741564793497559734887527960476368399094581236705552802036646976359830182400763756663527122814239264783915876731165820090783100473904212077256312139893128415247215699304505	672	0.996094	0	1	0	1	0	5
17635497321572432623011658989419041911073386442399347797266549179036731068673605705699035330966506609799039352562191621520054721516076752712504246791385745438741468127120001123547697361636916394045290023	672	0.999023	0	1	0	1	0	6
10476441552087656606291916625263892778615782293008935113315914786898428805326159479700991411085804994791046152113588916518583305236521941387821141701003217399321338522965590343168776742795966317076176431	672	0.999023	0	1	0	1	0	6
18464350506659926555534765027646533949078838885913635389680047506979156553216741055149468379277244019088754138533032401967397247228324288695592753961864571411855270055644134341596736084182997363928607837	672	0.999023	0	2	0	2	0	6
249996447704493316406680941148682557563849433919142606742229855359585227151697230721032872833473845533228127031509530812234246444071721619338015557812296230791323308182099321720478288186531823544344165158698895384419639999	736	0.750000	0	0	0	0	0	2
236282778741972380339415784210906615863734128550855432809987583825274872865953279369935559099026944604102208707458806265951826749127456738544588566750062784781949510599796180878696604014098291575860643699768867463184945745	736	0.750000	0	1	0	1	0	2
204941450975984749356600530079373408999820741792991639958536948295509308405606737300273374197543729344973282973728519051520642980334809196268545199788000445562159116951941711840170831634267705274776310669538704979934554985	736	0.750000	0	1	0	1	0	2
270611163016074959885983425747594441715492430805807535774058285275236301196562335128155990551589040892628168224936646286034564781409347816300304303807543708375614528848541105141122612143574095972682939638426548589587122711	736	0.750000	0	0	0	0	0	2
